Date,Adj Close,Close,High,Low,Open,Volume
2019-02-13,40.588623046875,42.54499816894531,43.119998931884766,42.47999954223633,42.84749984741211,89960800
2019-02-14,40.73651123046875,42.70000076293945,42.81499862670898,42.345001220703125,42.4275016784668,87342800
2019-02-15,40.645877838134766,42.60499954223633,42.92499923706055,42.4375,42.8125,98507200
2019-02-19,40.76752471923828,42.73249816894531,42.86000061035156,42.372501373291016,42.4275016784668,75891200
2019-02-20,41.02986145019531,43.00749969482422,43.33000183105469,42.747501373291016,42.79750061035156,104457600
2019-02-21,40.79851913452149,42.76499938964844,43.09249877929688,42.57500076293945,42.95000076293945,68998800
2019-02-22,41.25405502319336,43.24250030517578,43.25,42.845001220703125,42.89500045776367,75652800
2019-02-25,41.55458068847656,43.557498931884766,43.96749877929688,43.48749923706055,43.540000915527344,87493600
2019-02-26,41.57843399047852,43.58250045776367,43.82500076293945,43.29249954223633,43.4275016784668,68280800
2019-02-27,41.707218170166016,43.71749877929688,43.75,43.182498931884766,43.3025016784668,111341600
2019-02-28,41.2969856262207,43.28749847412109,43.727500915527344,43.22999954223633,43.58000183105469,112861600
2019-03-01,41.7310676574707,43.74250030517578,43.78749847412109,43.22249984741211,43.56999969482422,103544800
2019-03-04,41.940948486328125,43.962501525878906,44.4375,43.49250030517578,43.92250061035156,109744800
2019-03-05,41.8646354675293,43.88249969482422,44.0,43.6349983215332,43.98500061035156,78949600
2019-03-06,41.62374496459961,43.630001068115234,43.872501373291016,43.48500061035156,43.66749954223633,83241600
2019-03-07,41.14196014404297,43.125,43.61000061035156,43.005001068115234,43.46749877929688,99185600
2019-03-08,41.239742279052734,43.227500915527344,43.26750183105469,42.375,42.58000183105469,95997600
2019-03-11,42.66838455200195,44.72499847412109,44.77999877929688,43.837501525878906,43.872501373291016,128044000
2019-03-12,43.14777374267578,45.227500915527344,45.66749954223633,44.84249877929688,45.0,129870400
2019-03-13,43.33859252929688,45.4275016784668,45.82500076293945,45.22999954223633,45.5625,124130000
2019-03-14,43.82035827636719,45.932498931884766,46.025001525878906,45.63999938964844,45.97499847412109,94318000
2019-03-15,44.39038848876953,46.52999877929688,46.83250045776367,45.935001373291016,46.212501525878906,156171600
2019-03-18,44.84354782104492,47.005001068115234,47.09749984741211,46.4474983215332,46.45000076293945,104879200
2019-03-19,44.48818588256836,46.63249969482422,47.247501373291016,46.47999954223633,47.087501525878906,126585600
2019-03-20,44.87693786621094,47.040000915527344,47.372501373291016,46.182498931884766,46.557498931884766,124140800
2019-03-21,46.52976989746094,48.772499084472656,49.08250045776367,47.45249938964844,47.505001068115234,204136800
2019-03-22,45.56621551513672,47.76250076293945,49.42250061035156,47.69499969482422,48.834999084472656,169630800
2019-03-25,45.01526641845703,47.185001373291016,47.994998931884766,46.650001525878906,47.87749862670898,175381200
2019-03-26,44.55018615722656,46.6974983215332,48.220001220703125,46.14500045776367,47.915000915527344,199202000
2019-03-27,44.95087432861328,47.11750030517578,47.43999862670898,46.63750076293945,47.1875,119393600
2019-03-28,45.010501861572266,47.18000030517578,47.38999938964844,46.88249969482422,47.23749923706055,83121600
2019-03-29,45.30385971069336,47.48749923706055,47.52000045776367,47.1349983215332,47.45750045776367,94256000
2019-04-01,45.61152267456055,47.810001373291016,47.91999816894531,47.095001220703125,47.90999984741211,111448000
2019-04-02,46.27456665039063,48.505001068115234,48.6150016784668,47.76250076293945,47.772499084472656,91062800
2019-04-03,46.59178161621094,48.837501525878906,49.125,48.28749847412109,48.3125,93087200
2019-04-04,46.6728744506836,48.92250061035156,49.09249877929688,48.28499984741211,48.6974983215332,76457200
2019-04-05,46.98530578613281,49.25,49.275001525878906,48.98249816894531,49.11249923706055,74106400
2019-04-08,47.72468185424805,50.025001525878906,50.057498931884766,49.084999084472656,49.10499954223633,103526800
2019-04-09,47.581573486328125,49.875,50.712501525878906,49.807498931884766,50.08000183105469,143072800
2019-04-10,47.84869766235352,50.15499877929688,50.185001373291016,49.54499816894531,49.66999816894531,86781200
2019-04-11,47.45038604736328,49.73749923706055,50.25,49.61000061035156,50.212501525878906,83603200
2019-04-12,47.43131256103516,49.71749877929688,50.03499984741211,49.0525016784668,49.79999923706055,111042800
2019-04-15,47.51717376708984,49.807498931884766,49.962501525878906,49.50249862670898,49.64500045776367,70146400
2019-04-16,47.521949768066406,49.8125,50.34249877929688,49.63999938964844,49.8650016784668,102785600
2019-04-17,48.44735336303711,50.782501220703125,50.845001220703125,49.65250015258789,49.8849983215332,115627200
2019-04-18,48.6214599609375,50.96500015258789,51.03749847412109,50.630001068115234,50.77999877929688,96783200
2019-04-22,48.78124237060547,51.13249969482422,51.23500061035156,50.584999084472656,50.70750045776367,77758000
2019-04-23,49.484840393066406,51.869998931884766,51.9375,50.97499847412109,51.10749816894531,93292000
2019-04-24,49.40850830078125,51.790000915527344,52.119998931884766,51.76250076293945,51.84000015258789,70162400
2019-04-25,48.96012878417969,51.31999969482422,51.93999862670898,51.27999877929688,51.70750045776367,74172800
2019-04-26,48.72639465332031,51.07500076293945,51.25,50.52999877929688,51.22499847412109,74596400
2019-04-29,48.800323486328125,51.15250015258789,51.49250030517578,50.96500015258789,51.09999847412109,88818800
2019-04-30,47.86062240600586,50.16749954223633,50.84999847412109,49.77750015258789,50.76499938964844,186139600
2019-05-01,50.20988845825195,52.630001068115234,53.82749938964844,52.307498931884766,52.470001220703125,259309200
2019-05-02,49.88312911987305,52.28749847412109,53.16249847412109,52.032501220703125,52.459999084472656,127985200
2019-05-03,50.50324249267578,52.9375,52.959999084472656,52.557498931884766,52.72249984741211,83569600
2019-05-06,49.72334289550781,52.119998931884766,52.209999084472656,50.875,51.0724983215332,129772400
2019-05-07,48.38294982910156,50.71500015258789,51.85499954223633,50.20750045776367,51.470001220703125,155054800
2019-05-08,48.39248275756836,50.72499847412109,51.334999084472656,50.4375,50.47499847412109,105358000
2019-05-09,47.8725471496582,50.18000030517578,50.41999816894531,49.165000915527344,50.09999847412109,139634400
2019-05-10,47.2093505859375,49.29499816894531,49.712501525878906,48.192501068115234,49.35499954223633,164834800
2019-05-13,44.46555709838867,46.43000030517578,47.369998931884766,45.712501525878906,46.9275016784668,229722400
2019-05-14,45.16946792602539,47.165000915527344,47.42499923706055,46.352500915527344,46.602500915527344,146118800
2019-05-15,45.7105598449707,47.72999954223633,47.9375,46.505001068115234,46.567501068115234,106178800
2019-05-16,45.50944900512695,47.52000045776367,48.11750030517578,47.209999084472656,47.477500915527344,132125600
2019-05-17,45.25088119506836,47.25,47.72499847412109,46.68999862670898,46.73249816894531,131516400
2019-05-20,43.835880279541016,45.772499084472656,46.087501525878906,45.06999969482422,45.880001068115234,154449200
2019-05-21,44.676265716552734,46.650001525878906,47.0,46.17499923706055,46.30500030517578,113459200
2019-05-22,43.76165390014648,45.69499969482422,46.4275016784668,45.63750076293945,46.165000915527344,118994400
2019-05-23,43.01466751098633,44.915000915527344,45.1349983215332,44.45249938964844,44.95000076293945,146118800
2019-05-24,42.8494758605957,44.74250030517578,45.53499984741211,44.65499877929688,45.04999923706055,94858800
2019-05-28,42.67229843139648,44.557498931884766,45.147499084472656,44.477500915527344,44.72999954223633,111792800
2019-05-29,42.468788146972656,44.345001220703125,44.837501525878906,44.0,44.10499954223633,113924800
2019-05-30,42.68905258178711,44.57500076293945,44.807498931884766,44.16749954223633,44.48749923706055,84873600
2019-05-31,41.915714263916016,43.76750183105469,44.497501373291016,43.747501373291016,44.057498931884766,108174400
2019-06-03,41.49193954467773,43.32500076293945,44.47999954223633,42.567501068115234,43.900001525878906,161584400
2019-06-04,43.0098762512207,44.90999984741211,44.95750045776367,43.630001068115234,43.86000061035156,123872000
2019-06-05,43.704200744628906,45.6349983215332,46.247501373291016,45.28499984741211,46.06999969482422,119093600
2019-06-06,44.34585571289063,46.30500030517578,46.36750030517578,45.53749847412109,45.77000045776367,90105200
2019-06-07,45.52621078491211,47.53749847412109,47.97999954223633,46.442501068115234,46.62749862670898,122737600
2019-06-10,46.10799789428711,48.14500045776367,48.84249877929688,47.90499877929688,47.95249938964844,104883600
2019-06-11,46.64190673828125,48.70249938964844,49.0,48.400001525878906,48.71500015258789,107731600
2019-06-12,46.49347305297852,48.54750061035156,48.99250030517578,48.34749984741211,48.48749923706055,73012800
2019-06-13,46.48389434814453,48.53749847412109,49.1974983215332,48.400001525878906,48.67499923706055,86698400
2019-06-14,46.14632415771485,48.185001373291016,48.397499084472656,47.57500076293945,47.88750076293945,75046000
2019-06-17,46.421661376953125,48.47249984741211,48.7400016784668,48.04249954223633,48.22499847412109,58676400
2019-06-18,47.51341247558594,49.61249923706055,50.0724983215332,48.8025016784668,49.01250076293945,106204000
2019-06-19,47.37455749511719,49.46749877929688,49.970001220703125,49.32749938964844,49.91999816894531,84496800
2019-06-20,47.75522994995117,49.8650016784668,50.15250015258789,49.50749969482422,50.09249877929688,86056000
2019-06-21,47.592430114746094,49.69499969482422,50.212501525878906,49.53749847412109,49.70000076293945,191202400
2019-06-24,47.54453659057617,49.64500045776367,50.040000915527344,49.54249954223633,49.6349983215332,72881600
2019-06-25,46.82388687133789,48.89250183105469,49.81499862670898,48.8224983215332,49.60749816894531,84281200
2019-06-26,47.83663940429688,49.95000076293945,50.247501373291016,49.337501525878906,49.442501068115234,104270000
2019-06-27,47.822261810302734,49.935001373291016,50.39250183105469,49.89250183105469,50.0724983215332,83598800
2019-06-28,47.386505126953125,49.47999954223633,49.875,49.26250076293945,49.66999816894531,124442400
2019-07-01,48.2556266784668,50.38750076293945,51.122501373291016,50.16249847412109,50.79249954223633,109012000
2019-07-02,48.53814697265625,50.682498931884766,50.782501220703125,50.34000015258789,50.352500915527344,67740800
2019-07-03,48.94036483764648,51.102500915527344,51.11000061035156,50.67250061035156,50.81999969482422,45448000
2019-07-05,48.89728546142578,51.057498931884766,51.27000045776367,50.72499847412109,50.837501525878906,69062000
2019-07-08,47.88930130004883,50.005001068115234,50.34999847412109,49.602500915527344,50.20249938964844,101354400
2019-07-09,48.18140411376953,50.310001373291016,50.37749862670898,49.70249938964844,49.79999923706055,82312000
2019-07-10,48.6578483581543,50.807498931884766,50.932498931884766,50.38999938964844,50.462501525878906,71588400
2019-07-11,48.30351257324219,50.4375,51.09749984741211,50.4275016784668,50.82749938964844,80767200
2019-07-12,48.674617767333984,50.82500076293945,51.0,50.54999923706055,50.61249923706055,70380800
2019-07-15,49.13190841674805,51.3025016784668,51.46749877929688,51.0,51.022499084472656,67789600
2019-07-16,48.9619140625,51.125,51.52750015258789,50.875,51.147499084472656,67467200
2019-07-17,48.68657684326172,50.837501525878906,51.272499084472656,50.817501068115234,51.01250076293945,56430000
2019-07-18,49.23965072631836,51.415000915527344,51.470001220703125,50.92499923706055,51.0,74162400
2019-07-19,48.50461959838867,50.647499084472656,51.625,50.59000015258789,51.4474983215332,83717200
2019-07-22,49.61315155029297,51.80500030517578,51.807498931884766,50.90250015258789,50.91249847412109,89111600
2019-07-23,50.00101852416992,52.209999084472656,52.227500915527344,51.8224983215332,52.1150016784668,73420800
2019-07-24,49.96031951904297,52.16749954223633,52.28749847412109,51.79249954223633,51.91749954223633,59966400
2019-07-25,49.56526947021485,51.755001068115234,52.310001373291016,51.682498931884766,52.22249984741211,55638400
2019-07-26,49.73764801025391,51.935001373291016,52.432498931884766,51.78499984741211,51.869998931884766,70475600
2019-07-29,50.20214080810547,52.41999816894531,52.65999984741211,52.11000061035156,52.1150016784668,86693600
2019-07-30,49.98664855957031,52.19499969482422,52.540000915527344,51.82749938964844,52.18999862670898,135742800
2019-07-31,51.00658798217773,53.2599983215332,55.34249877929688,52.82500076293945,54.10499954223633,277125600
2019-08-01,49.90284729003906,52.10749816894531,54.50749969482422,51.685001373291016,53.47499847412109,216071600
2019-08-02,48.84699630737305,51.005001068115234,51.60749816894531,50.407501220703125,51.38249969482422,163448400
2019-08-05,46.28997039794922,48.334999084472656,49.66249847412109,48.14500045776367,49.497501373291016,209572000
2019-08-06,47.1662483215332,49.25,49.51750183105469,48.5099983215332,49.07749938964844,143299200
2019-08-07,47.6546745300293,49.7599983215332,49.88999938964844,48.45500183105469,48.852500915527344,133457600
2019-08-08,48.70573806762695,50.85749816894531,50.88249969482422,49.84749984741211,50.04999923706055,108038000
2019-08-09,48.304386138916016,50.247501373291016,50.68999862670898,49.8224983215332,50.32500076293945,98478800
2019-08-12,48.18181610107422,50.119998931884766,50.51250076293945,49.78749847412109,49.90499877929688,89927600
2019-08-13,50.22223281860352,52.24250030517578,53.03499984741211,50.119998931884766,50.255001068115234,188874000
2019-08-14,48.72736740112305,50.6875,51.61000061035156,50.647499084472656,50.790000915527344,146189600
2019-08-15,48.48463439941406,50.435001373291016,51.28499984741211,49.91749954223633,50.8650016784668,108909600
2019-08-16,49.62860870361328,51.625,51.790000915527344,50.959999084472656,51.06999969482422,110481600
2019-08-19,50.55390548706055,52.587501525878906,53.182498931884766,52.50749969482422,52.65499877929688,97654400
2019-08-20,50.55631637573242,52.59000015258789,53.337501525878906,52.58000183105469,52.720001220703125,107537200
2019-08-21,51.10425567626953,53.15999984741211,53.41249847412109,52.900001525878906,53.247501373291016,86141600
2019-08-22,51.06100082397461,53.1150016784668,53.61000061035156,52.6875,53.29750061035156,89014800
2019-08-23,48.700931549072266,50.65999984741211,53.01250076293945,50.25,52.35749816894531,187272000
2019-08-26,49.62621688842773,51.622501373291016,51.79750061035156,51.26499938964844,51.46500015258789,104174400
2019-08-27,49.06623458862305,51.040000915527344,52.13750076293945,50.88249969482422,51.96500015258789,103493200
2019-08-28,49.39549255371094,51.38249969482422,51.43000030517578,50.83000183105469,51.025001525878906,63755200
